,date,borough,entries
1562,2019-11-09,M,2006529.0
1563,2019-11-09,Q,462752.0
1564,2019-11-09,SI,1738.0
1565,2019-11-10,Bk,583008.0
1566,2019-11-10,Bx,197376.0
1567,2019-11-10,M,1579736.0
1568,2019-11-10,Q,355126.0
1569,2019-11-10,SI,16.0
1570,2019-11-11,Bk,991411.0
1571,2019-11-11,Bx,366188.0
1572,2019-11-11,M,2606960.0
1573,2019-11-11,Q,672809.0
1574,2019-11-11,SI,9496.0
1575,2019-11-12,Bk,1253826.0
1576,2019-11-12,Bx,461148.0
1577,2019-11-12,M,3217207.0
1578,2019-11-12,Q,821658.0
1579,2019-11-12,SI,15027.0
1580,2019-11-13,Bk,1266079.0
1581,2019-11-13,Bx,461549.0
1582,2019-11-13,M,3273718.0
1583,2019-11-13,Q,818216.0
1584,2019-11-13,SI,15281.0
1585,2019-11-14,Bk,1248367.0
1586,2019-11-14,Bx,470520.0
1587,2019-11-14,M,3323183.0
1588,2019-11-14,Q,839324.0
1589,2019-11-14,SI,15745.0
1590,2019-11-15,Bk,1230044.0
1591,2019-11-15,Bx,473350.0
1592,2019-11-15,M,3294690.0
1593,2019-11-15,Q,832967.0
1594,2019-11-15,SI,14387.0
1595,2019-11-16,Bk,820058.0
1596,2019-11-16,Bx,257017.0
1597,2019-11-16,M,2014935.0
1598,2019-11-16,Q,486514.0
1599,2019-11-16,SI,1559.0
1600,2019-11-17,Bk,575322.0
1601,2019-11-17,Bx,193234.0
1602,2019-11-17,M,1518779.0
1603,2019-11-17,Q,370254.0
1604,2019-11-17,SI,12.0
1605,2019-11-18,Bk,1205730.0
1606,2019-11-18,Bx,448838.0
1607,2019-11-18,M,2925327.0
1608,2019-11-18,Q,787370.0
1609,2019-11-18,SI,13154.0
1610,2019-11-19,Bk,1294459.0
1611,2019-11-19,Bx,474056.0
1612,2019-11-19,M,3232486.0
1613,2019-11-19,Q,842735.0
1614,2019-11-19,SI,15702.0
1615,2019-11-20,Bk,1308181.0
1616,2019-11-20,Bx,479707.0
1617,2019-11-20,M,3326190.0
1618,2019-11-20,Q,845347.0
1619,2019-11-20,SI,15585.0
1620,2019-11-21,Bk,1316062.0
1621,2019-11-21,Bx,480031.0
1622,2019-11-21,M,3338288.0
1623,2019-11-21,Q,853296.0
1624,2019-11-21,SI,15888.0
1625,2019-11-22,Bk,1275798.0
1626,2019-11-22,Bx,469001.0
1627,2019-11-22,M,3295888.0
1628,2019-11-22,Q,830562.0
1629,2019-11-22,SI,14372.0
1630,2019-11-23,Bk,720411.0
1631,2019-11-23,Bx,262319.0
1632,2019-11-23,M,1939874.0
1633,2019-11-23,Q,489040.0
1634,2019-11-23,SI,1749.0
1635,2019-11-24,Bk,543108.0
1636,2019-11-24,Bx,180744.0
1637,2019-11-24,M,1399177.0
1638,2019-11-24,Q,352759.0
1639,2019-11-24,SI,14.0
1640,2019-11-25,Bk,1215801.0
1641,2019-11-25,Bx,457669.0
1642,2019-11-25,M,2954933.0
1643,2019-11-25,Q,807851.0
1644,2019-11-25,SI,13977.0
1645,2019-11-26,Bk,1269121.0
1646,2019-11-26,Bx,474589.0
1647,2019-11-26,M,3252173.0
1648,2019-11-26,Q,846124.0
1649,2019-11-26,SI,15696.0
1650,2019-11-27,Bk,1181661.0
1651,2019-11-27,Bx,453389.0
1652,2019-11-27,M,3002035.0
1653,2019-11-27,Q,812868.0
1654,2019-11-27,SI,15004.0
1655,2019-11-28,Bk,508166.0
1656,2019-11-28,Bx,199451.0
1657,2019-11-28,M,1336010.0
1658,2019-11-28,Q,358979.0
1659,2019-11-28,SI,4375.0
1660,2019-11-29,Bk,736615.0
1661,2019-11-29,Bx,295919.0
1662,2019-11-29,M,1749072.0
1663,2019-11-29,Q,526971.0
1664,2019-11-29,SI,6442.0
1665,2019-11-30,Bk,612008.0
1666,2019-11-30,Bx,226505.0
1667,2019-11-30,M,1628512.0
1668,2019-11-30,Q,438379.0
1669,2019-11-30,SI,4072.0
1670,2019-12-01,Bk,496290.0
1671,2019-12-01,Bx,164484.0
1672,2019-12-01,M,1299679.0
1673,2019-12-01,Q,326457.0
1674,2019-12-01,SI,2611.0
1675,2019-12-02,Bk,1130899.0
1676,2019-12-02,Bx,413575.0
1677,2019-12-02,M,2740044.0
1678,2019-12-02,Q,748695.0
1679,2019-12-02,SI,13436.0
1680,2019-12-03,Bk,1256513.0
1681,2019-12-03,Bx,458231.0
1682,2019-12-03,M,3170795.0
1683,2019-12-03,Q,824097.0
1684,2019-12-03,SI,15099.0
1685,2019-12-04,Bk,1295796.0
1686,2019-12-04,Bx,470471.0
1687,2019-12-04,M,3345778.0
1688,2019-12-04,Q,847546.0
1689,2019-12-04,SI,15398.0
1690,2019-12-05,Bk,1310637.0
1691,2019-12-05,Bx,472665.0
1692,2019-12-05,M,3431595.0
1693,2019-12-05,Q,856505.0
1694,2019-12-05,SI,15669.0
1695,2019-12-06,Bk,1283111.0
1696,2019-12-06,Bx,467006.0
1697,2019-12-06,M,3399640.0
1698,2019-12-06,Q,835156.0
1699,2019-12-06,SI,14460.0
1700,2019-12-07,Bk,783271.0
1701,2019-12-07,Bx,255182.0
1702,2019-12-07,M,2201749.0
1703,2019-12-07,Q,480419.0
1704,2019-12-07,SI,1937.0
1705,2019-12-08,Bk,647151.0
1706,2019-12-08,Bx,193753.0
1707,2019-12-08,M,1717338.0
1708,2019-12-08,Q,368040.0
1709,2019-12-08,SI,5.0
1710,2019-12-09,Bk,1188693.0
1711,2019-12-09,Bx,430440.0
1712,2019-12-09,M,3019426.0
1713,2019-12-09,Q,775906.0
1714,2019-12-09,SI,13022.0
1715,2019-12-10,Bk,1269464.0
1716,2019-12-10,Bx,462100.0
1717,2019-12-10,M,3282340.0
1718,2019-12-10,Q,828570.0
1719,2019-12-10,SI,15021.0
1720,2019-12-11,Bk,1284965.0
1721,2019-12-11,Bx,459843.0
1722,2019-12-11,M,3382812.0
1723,2019-12-11,Q,829093.0
1724,2019-12-11,SI,15051.0
1725,2019-12-12,Bk,1305160.0
1726,2019-12-12,Bx,467367.0
1727,2019-12-12,M,3442870.0
1728,2019-12-12,Q,840867.0
1729,2019-12-12,SI,15326.0
1730,2019-12-13,Bk,1260301.0
1731,2019-12-13,Bx,451699.0
1732,2019-12-13,M,3442854.0
1733,2019-12-13,Q,811914.0
1734,2019-12-13,SI,13963.0
1735,2019-12-14,Bk,745557.0
1736,2019-12-14,Bx,255247.0
1737,2019-12-14,M,2159793.0
1738,2019-12-14,Q,486680.0
1739,2019-12-14,SI,4629.0
1740,2019-12-15,Bk,643237.0
1741,2019-12-15,Bx,202800.0
1742,2019-12-15,M,1781989.0
1743,2019-12-15,Q,402822.0
1744,2019-12-15,SI,2956.0
1745,2019-12-16,Bk,1224591.0
1746,2019-12-16,Bx,444962.0
1747,2019-12-16,M,3026311.0
1748,2019-12-16,Q,797834.0
1749,2019-12-16,SI,13631.0
1750,2019-12-17,Bk,1219114.0
1751,2019-12-17,Bx,437734.0
1752,2019-12-17,M,3248324.0
1753,2019-12-17,Q,791002.0
1754,2019-12-17,SI,14251.0
1755,2019-12-18,Bk,1261108.0
1756,2019-12-18,Bx,458269.0
1757,2019-12-18,M,3376424.0
1758,2019-12-18,Q,821735.0
1759,2019-12-18,SI,15319.0
1760,2019-12-19,Bk,1232419.0
1761,2019-12-19,Bx,430774.0
1762,2019-12-19,M,3305367.0
1763,2019-12-19,Q,783235.0
1764,2019-12-19,SI,14088.0
1765,2019-12-20,Bk,1219096.0
1766,2019-12-20,Bx,436552.0
1767,2019-12-20,M,3197284.0
1768,2019-12-20,Q,789877.0
1769,2019-12-20,SI,13424.0
1770,2019-12-21,Bk,709441.0
1771,2019-12-21,Bx,259674.0
1772,2019-12-21,M,1946338.0
1773,2019-12-21,Q,484036.0
1774,2019-12-21,SI,1842.0
1775,2019-12-22,Bk,601683.0
1776,2019-12-22,Bx,204375.0
1777,2019-12-22,M,1610218.0
1778,2019-12-22,Q,397761.0
1779,2019-12-22,SI,11.0
1780,2019-12-23,Bk,974983.0
1781,2019-12-23,Bx,376092.0
1782,2019-12-23,M,2532666.0
1783,2019-12-23,Q,704421.0
1784,2019-12-23,SI,10876.0
1785,2019-12-24,Bk,840620.0
1786,2019-12-24,Bx,322275.0
1787,2019-12-24,M,2115509.0
1788,2019-12-24,Q,601005.0
1789,2019-12-24,SI,9379.0
1790,2019-12-25,Bk,393237.0
1791,2019-12-25,Bx,156375.0
1792,2019-12-25,M,1010368.0
1793,2019-12-25,Q,287440.0
1794,2019-12-25,SI,2870.0
1795,2019-12-26,Bk,793183.0
1796,2019-12-26,Bx,326078.0
1797,2019-12-26,M,2009667.0
1798,2019-12-26,Q,596864.0
1799,2019-12-26,SI,9308.0
1800,2019-12-27,Bk,900922.0
1801,2019-12-27,Bx,362164.0
1802,2019-12-27,M,2372557.0
1803,2019-12-27,Q,653682.0
1804,2019-12-27,SI,10938.0
1805,2019-12-28,Bk,655790.0
1806,2019-12-28,Bx,246737.0
1807,2019-12-28,M,1836732.0
1808,2019-12-28,Q,473044.0
1809,2019-12-28,SI,5300.0
1810,2019-12-29,Bk,561407.0
1811,2019-12-29,Bx,189536.0
1812,2019-12-29,M,1577451.0
1813,2019-12-29,Q,381496.0
1814,2019-12-29,SI,3658.0
1815,2019-12-30,Bk,882033.0
1816,2019-12-30,Bx,326545.0
1817,2019-12-30,M,2355944.0
1818,2019-12-30,Q,623049.0
1819,2019-12-30,SI,9658.0
1820,2019-12-31,Bk,878654.0
1821,2019-12-31,Bx,320673.0
1822,2019-12-31,M,2255999.0
1823,2019-12-31,Q,608568.0
1824,2019-12-31,SI,9283.0
